BIZ_NO,END_DATE,STRT_DATE,CLSBZ_GB,STAT_OCR_DATE
1018652746,99991231,20170908,6,
1018652746,20170907,20200731,3,20170331
2118869043,99991231,20131210,6,
2118869043,20131209,20131010,3,20130913
5078109350,99991231,20190425,5,
5078109350,20190424,20200731,2,
6068621506,99991231,20131028,6,
6068621506,20131027,20200731,3,20100805
4028185790,99991231,20140324,6,
4028185790,20140323,20140124,3,20121231
4158134695,99991231,20150210,5,
4158134695,20150209,20200731,2,
1198626399,99991231,20140714,6,
1198626399,20140713,20200731,3,20121231
5038188519,99991231,20210315,6,
5038188519,20210314,20200923,3,20200923
2118840371,99991231,20130919,6,
2118840371,20130918,20200731,3,20120201
4088185556,99991231,20140324,6,
4088185556,20140323,20200731,3,20121231
1418118678,99991231,20151015,6,
1418118678,20151014,20200731,3,20141117
2148855854,99991231,20160212,5,
2148855854,20160211,20200731,2,
2148856019,99991231,20200731,5,
2148856019,20131118,20200731,2,
1148679533,99991231,20130906,6,
1148679533,20130905,20130514,3,20120630
6068622655,99991231,20140217,6,
6068622655,20140216,20200731,3,20110811
2248147537,99991231,20190325,6,
2248147537,20190324,20200731,3,20111231
6168177813,99991231,20180719,6,
6168177813,20180718,20200731,3,20161231
1298645942,99991231,20210701,5,
1298645942,20210630,20201105,2,
2018615492,99991231,20160323,6,
2018615492,20160322,20200731,3,20151231
1268630324,99991231,20161123,6,
1268630324,20161122,20200731,3,20120630
6058536542,99991231,20130906,6,
6058536542,20130905,20200731,3,20111231
1138638844,99991231,20220621,5,
1138638844,20220620,20220614,2,
1278624072,99991231,20140616,6,
1278624072,20140615,20140605,3,20140530
3118510782,99991231,20200911,5,
3118510782,20200910,20200708,2,
4188508025,99991231,20140324,6,
4188508025,20140323,20200731,3,20130630
1058744788,99991231,20160417,6,
1058744788,20160416,20200731,3,20150427
3018607273,99991231,20210423,5,
3018607273,20210422,20210315,2,
6078194176,99991231,20210104,5,
6078194176,20210103,20200910,2,
2208800392,99991231,20200715,5,
2208800392,20200714,20200731,2,
1408144789,99991231,20141008,6,
1408144789,20141007,20200731,3,20130630
1328191146,99991231,20131028,5,
1328191146,20131027,20130520,2,
1328191146,20130519,20130514,5,
1328191146,20130513,20130507,2,
1328191146,20130506,20130225,5,
1328191146,20130224,20200731,2,
2208800941,99991231,20210802,5,
2208800941,20210801,20200731,2,
1308652803,99991231,20210105,5,
1308652803,20210104,20200731,2,
6088182009,99991231,20190812,5,
6088182009,20190811,20200731,2,
1298647576,99991231,20140901,5,
1298647576,20140831,20140801,2,
1298647576,20140731,20140609,5,
1298647576,20140608,20200731,2,
1298647576,20140508,20140110,5,
1298647576,20140109,20200731,2,
1388160923,99991231,20180129,6,
1388160923,20180128,20200731,3,20171106
1248700554,99991231,20150127,5,
1248700554,20150126,20200731,2,
1138640923,99991231,20130906,6,
1138640923,20130905,20200731,3,20121231
1218604307,99991231,20140221,6,
1218604307,20140220,20140110,3,20131204
6068624196,99991231,20150923,5,
6068624196,20150922,20200731,2,
6068624196,20150514,20141013,5,
6068624196,20141012,20200731,2,
6068624196,20140910,20131210,5,
6068624196,20131209,20200731,2,
1248701591,99991231,20200731,5,
1248701591,20111130,20200731,2,
2118847165,99991231,20131028,6,
2118847165,20131027,20130820,3,20130818
1298649763,99991231,20170414,6,
1298649763,20170413,20200731,3,20151231
1298649763,20170130,20150119,6,
1298649763,20150118,20200731,3,20131217
1228612246,99991231,20140407,5,
1228612246,20140406,20200731,2,
1238623542,99991231,20170517,6,
1238623542,20170516,20200731,3,20160131
3148617480,99991231,20210714,6,
3148617480,20210713,20201201,3,20201201
1418120704,99991231,20170613,6,
1418120704,20170612,20200731,3,20160630
1388161408,99991231,20160630,6,
1388161408,20160629,20160622,3,20160620
1428508827,99991231,20140721,6,
1428508827,20140720,20200731,3,20101231
6138158215,99991231,20220104,5,
6138158215,20220103,20210824,2,
1268634617,99991231,20200731,5,
1268634617,20120206,20200731,2,
6088183371,99991231,20170804,5,
6088183371,20170803,20200731,2,
1278626726,99991231,20140418,6,
1278626726,20140417,20200731,3,20130612
6158179614,99991231,20150428,6,
6158179614,20150427,20200731,3,20121231
1068675860,99991231,20150805,5,
1068675860,20150804,20200731,2,
1068675860,20150507,20141008,5,
1068675860,20141007,20200731,2,
1088194456,99991231,20140103,6,
1088194456,20140102,20200731,3,20130315
1308655057,99991231,20220316,6,
1308655057,20220315,20220204,3,20220204
4178140984,99991231,20220103,5,
4178140984,20220102,20211101,2,
1068674842,99991231,20190111,6,
1068674842,20190110,20200731,3,20120630
1018659749,99991231,20141117,5,
1018659749,20141116,20200731,2,
6088184083,99991231,20200731,5,
6088184083,20131027,20200731,2,20110607
3018517380,99991231,20200731,5,
3018517380,20120206,20200731,2,
1208761374,99991231,20150130,6,
1208761374,20150129,20200731,3,20130630
3108510358,99991231,20150506,5,20150408
3108510358,20150505,20150210,2,
1358187563,99991231,20130514,6,
1358187563,20130513,20130207,3,20121220
1238616473,99991231,20200731,5,
1238616473,20120604,20200731,2,
4188130780,99991231,20200731,5,
4188130780,20110331,20200731,2,
1268633812,99991231,20180406,6,
1268633812,20180405,20200731,3,20161231
4088184862,99991231,20131028,5,
4088184862,20131027,20200731,2,
4088184862,20130106,20120903,5,
4088184862,20120902,20200731,2,
1258175207,99991231,20160701,6,
1258175207,20160630,20200731,3,20140401
6028153490,99991231,20141201,6,
6028153490,20141130,20200731,3,20140930
1298654887,99991231,20180830,6,
1298654887,20180829,20200731,3,20180712
1248706238,99991231,20190701,5,
1248706238,20190630,20200731,2,
1138644332,99991231,20170726,6,
1138644332,20170725,20200731,3,20160630
1298654290,99991231,20200731,6,
1298654290,20131027,20200731,3,20111231
3148620699,99991231,20140218,5,
3148620699,20140217,20140211,2,
3148620699,20140210,20131028,5,
3148620699,20131027,20130723,2,
4118166138,99991231,20121105,6,
4118166138,20121104,20200731,3,20120131
2208811754,99991231,20130110,5,
2208811754,20130109,20200731,2,
2108166097,99991231,20170529,5,
2108166097,20170528,20200731,2,
1198637902,99991231,20200731,5,
1198637902,20120802,20200731,2,
1198638366,99991231,20161116,6,
1198638366,20161115,20200731,3,20140331
3078133380,99991231,20171127,6,
3078133380,20171126,20200731,3,20151130
1098627125,99991231,20140110,5,
1098627125,20140109,20200731,2,
2218514660,99991231,20161125,5,
2218514660,20161124,20200731,2,
2148851955,99991231,20200731,6,
2148851955,20131027,20200731,3,20110415
6178189350,99991231,20171205,6,
6178189350,20171204,20200731,3,20160630
2068650816,99991231,20200917,5,
2068650816,20200916,20200731,2,
6128136839,99991231,20220104,5,
6128136839,20220103,20210810,2,
1198638916,99991231,20140103,6,
1198638916,20140102,20131210,3,20121231
3038161303,99991231,20130111,6,
3038161303,20130110,20121211,3,20121113
3038161303,20121210,20121106,6,
3038161303,20121105,20121005,3,20120831
5048191467,99991231,20200826,5,
5048191467,20200825,20200731,2,
1388166645,99991231,20201109,5,
1388166645,20201108,20200910,2,
3128625024,99991231,20131010,5,
3128625024,20131009,20130906,2,
3128625024,20130905,20130812,3,20130626
1108194482,99991231,20170609,6,
1108194482,20170608,20200731,3,20160530
1048633961,99991231,20140324,5,
1048633961,20140323,20200731,2,
5058163493,99991231,20171222,5,
5058163493,20171221,20200731,2,
6098198334,99991231,20180616,6,
6098198334,20180615,20200731,3,20160901
1298659368,99991231,20210330,5,
1298659368,20210329,20200827,2,
4028190691,99991231,20200731,5,
4028190691,20120701,20200731,2,
1208766705,99991231,20220830,5,
1208766705,20220829,20220308,2,
1208766705,20220307,20180510,5,
1208766705,20180509,20200731,2,
1208766705,20180507,20170206,5,
1208766705,20170205,20200731,2,
1298659674,99991231,20140217,6,
1298659674,20140216,20140210,3,20140121
3058610896,99991231,20220104,5,
3058610896,20220103,20210707,2,
1278630706,99991231,20210104,5,
1278630706,20210103,20200731,2,
6158169552,99991231,20171212,6,
6158169552,20171211,20200731,3,20170110
1208767951,99991231,20180406,5,
1208767951,20180405,20200731,2,
1428135971,99991231,20200612,5,
1428135971,20200611,20200731,2,
5138163102,99991231,20160513,5,
5138163102,20160512,20200731,2,
1018663151,99991231,20171030,5,
1018663151,20171029,20200731,2,
6168185647,99991231,20210315,6,
6168185647,20210314,20200731,3,20191119
6168185647,20200825,20190209,5,
6168185647,20190208,20200731,2,
6168185647,20190128,20180627,5,
6168185647,20180626,20200731,2,
6168185647,20180620,20171124,5,
6168185647,20171123,20200731,2,
1058757376,99991231,20151015,5,
1058757376,20151014,20200731,2,
1058757376,20150922,20200731,5,
1058757376,20120802,20200731,2,
3168121194,99991231,20150119,5,
3168121194,20150118,20200731,2,
6138161345,99991231,20140916,5,
6138161345,20140915,20200731,2,
5098501013,99991231,20200122,5,
5098501013,20200121,20200731,2,
2048628486,99991231,20160712,5,
2048628486,20160711,20200731,2,
1388168134,99991231,20190304,6,
1388168134,20190303,20180622,3,20171231
5038194684,99991231,20220704,5,
5038194684,20220703,20211129,2,
5038194684,20211128,20210105,5,
5038194684,20210104,20200731,2,
4048134318,99991231,20140929,6,
4048134318,20140928,20200731,3,20120822
1148689569,99991231,20190325,6,
1148689569,20190324,20200731,3,20130331
2128196108,99991231,20151207,6,
2128196108,20151206,20200731,3,20140502
1178177034,99991231,20170405,6,
1178177034,20170404,20200731,3,20170213
1198645339,99991231,20150407,6,
1198645339,20150406,20200731,3,20131005
4108651831,99991231,20140728,6,
4108651831,20140727,20200731,3,20120531
1388169225,99991231,20200207,5,
1388169225,20200206,20200731,2,
4018143875,99991231,20170529,5,
4018143875,20170528,20200731,2,
2158758255,99991231,20190214,6,
2158758255,20190213,20200731,3,20190108
1218610885,99991231,20140701,6,
1218610885,20140630,20200731,3,20130916
6108621451,99991231,20220103,5,
6108621451,20220102,20210323,2,
1048636478,99991231,20161228,6,
1048636478,20161227,20200731,3,20160831
1058761185,99991231,20121211,5,
1058761185,20121210,20200731,2,
1228618328,99991231,20130207,5,
1228618328,20130206,20200731,2,
1298664196,99991231,20131104,6,
1298664196,20131103,20200731,3,20120430
1238628509,99991231,20140728,6,
1238628509,20140727,20200731,3,20131231
2098154010,99991231,20190305,5,
2098154010,20190304,20190226,2,
1198646231,99991231,20170629,6,
1198646231,20170628,20170616,3,20170607
1058761865,99991231,20160318,5,
1058761865,20160317,20200731,2,
1138651847,99991231,20211101,6,
1138651847,20211031,20211027,3,20211027
2128196831,99991231,20151207,6,
2128196831,20151206,20200731,3,20120427
1428139598,99991231,20170726,5,
1428139598,20170725,20200731,2,
1378614076,99991231,20160106,5,
1378614076,20160105,20200731,2,
6088188997,99991231,20180323,6,
6088188997,20180322,20180105,3,20151231
6168189906,99991231,20180208,6,
6168189906,20180207,20200731,3,20141231
1288666508,99991231,20140814,6,
1288666508,20140813,20140721,3,20140620
5118119987,99991231,20211102,5,
5118119987,20211101,20210707,2,
1148691560,99991231,20180618,6,
1148691560,20180617,20170420,3,20170331
1438101606,99991231,20151120,5,
1438101606,20151119,20200731,2,
6168190266,99991231,20200323,5,
6168190266,20200322,20200317,2,
2158767128,99991231,20190424,5,
2158767128,20190423,20180228,2,
1078761497,99991231,20150121,6,
1078761497,20150120,20200731,3,20140610
1078761497,20150118,20200731,2,
1408157867,99991231,20211117,6,
1408157867,20211116,20211110,3,20211110
2048631211,99991231,20160822,5,
2048631211,20160821,20200731,2,
3048125649,99991231,20140304,5,
3048125649,20140303,20200731,2,
6068633899,99991231,20200510,5,
6068633899,20200509,20200731,2,
1278635870,99991231,20140324,6,
1278635870,20140323,20140124,3,20131231
1208776635,99991231,20220622,6,
1208776635,20220621,20220602,3,20220602
2068660804,99991231,20171228,6,
2068660804,20171227,20171221,3,20171215
1378617001,99991231,20210525,5,
1378617001,20210524,20201109,2,
1088199034,99991231,20131028,6,
1088199034,20131027,20200731,3,20120131
1138655765,99991231,20161027,6,
1138655765,20161026,20200731,3,20140915
1138655765,20150126,20140123,6,
1138655765,20140122,20200731,3,20120531
3038164620,99991231,20180731,5,
3038164620,20180730,20200731,2,
3058616041,99991231,20170727,5,
3058616041,20170726,20200731,2,
3118140804,99991231,20150202,5,
3118140804,20150201,20200731,2,
6218193585,99991231,20170109,5,
6218193585,20170108,20200731,2,
1328602712,99991231,20180119,5,
1328602712,20180118,20200731,2,
4118145657,99991231,20131028,5,
4118145657,20131027,20200731,2,
4158144271,99991231,20170609,5,
4158144271,20170608,20170523,2,
1068684277,99991231,20161108,6,
1068684277,20161107,20161004,3,20160922
2208832292,99991231,20160630,5,
2208832292,20160629,20160622,2,
1388172981,99991231,20220118,5,
1388172981,20220117,20211221,2,
2248153529,99991231,20210609,5,
2248153529,20210608,20201221,2,
2228127952,99991231,20210719,5,
2228127952,20210718,20210713,2,
2048632694,99991231,20140728,5,
2048632694,20140727,20200731,2,
2048632694,20140615,20140324,5,
2048632694,20140323,20200731,2,
2118561695,99991231,20130718,5,
2118561695,20130717,20200731,2,
2068663742,99991231,20150119,6,
2068663742,20150118,20200731,3,20140211
2118874866,99991231,20150119,5,
2118874866,20150118,20200731,2,
3078136863,99991231,20140929,5,
3078136863,20140928,20200731,2,
6138164487,99991231,20210615,6,
6138164487,20210614,20210228,3,20210228
4038167010,99991231,20220613,5,
4038167010,20220612,20220307,2,
4038167010,20220306,20210707,5,
4038167010,20210706,20210331,2,
6118122235,99991231,20210727,5,
6118122235,20210726,20210707,2,
1058770253,99991231,20140210,5,
1058770253,20140209,20200731,2,
2208834645,99991231,20180911,5,
2208834645,20180910,20180904,2,
1408162360,99991231,20140124,5,
1408162360,20140123,20200731,2,
5048198607,99991231,20131010,5,
5048198607,20131009,20130906,2,
2158766774,99991231,20141223,5,
2158766774,20141222,20200731,2,
2048633752,99991231,20200411,5,
2048633752,20200410,20200731,2,
1068685922,99991231,20150807,5,
1068685922,20150806,20200731,2,
1048640856,99991231,20220105,6,
1048640856,20220104,20210930,3,20210930
1148700106,99991231,20131010,6,
1148700106,20131009,20130906,3,20120930
1248731135,99991231,20200731,5,
1248731135,20171111,20171110,2,
5068179417,99991231,20220920,5,
5068179417,20220919,20220628,2,
6038180476,99991231,20220302,5,
6038180476,20220301,20210308,2,
4088195807,99991231,20190325,6,
4088195807,20190324,20200731,3,20121228
4158145246,99991231,20220103,5,
4158145246,20220102,20210628,2,
4158145246,20210627,20210309,5,
4158145246,20210308,20200910,2,
6168194812,99991231,20170424,6,
6168194812,20170423,20170306,3,20161231
1288673106,99991231,20170102,5,
1288673106,20170101,20200731,2,
6058616091,99991231,20131210,5,
6058616091,20131209,20200731,2,
1138661909,99991231,20220223,6,
1138661909,20220222,20210706,3,20210706
1238632658,99991231,20220602,6,
1238632658,20220601,20210927,3,20210927
1438101377,99991231,20140807,5,
1438101377,20140806,20200731,2,
1438101358,99991231,20150909,6,
1438101358,20150908,20200731,3,20131231
6068637629,99991231,20201109,5,
6068637629,20201108,20200921,2,
3178112626,99991231,20220413,6,
3178112626,20220412,20220404,3,20220404
2158769204,99991231,20140430,6,
2158769204,20140429,20200731,3,20120930
2158770939,99991231,20141105,6,
2158770939,20141104,20200731,3,20131231
1378630741,99991231,20140316,6,
1378630741,20140315,20200731,3,20130403
1388176177,99991231,20141016,6,
1388176177,20141015,20140919,3,20140901
1388176177,20140918,20140530,6,
1388176177,20140529,20200731,3,20140305
1438101872,99991231,20191226,5,
1438101872,20191225,20191217,2,
2268145520,99991231,20150210,5,
2268145520,20150209,20200731,2,
4098629533,99991231,20161129,6,
4098629533,20161128,20200731,3,20141202
4168185256,99991231,20170210,5,
4168185256,20170209,20200731,2,
1238544370,99991231,20140901,6,
1238544370,20140831,20200731,3,20120630
2148898931,99991231,20140616,5,
2148898931,20140615,20200731,2,
1198659487,99991231,20131223,6,
1198659487,20131222,20200731,3,20130820
1228625232,99991231,20220103,5,
1228625232,20220102,20210419,2,
1228625402,99991231,20140714,5,
1228625402,20140713,20200731,2,
1298676052,99991231,20200703,5,
1298676052,20200702,20200626,2,
1428149290,99991231,20220802,5,
1428149290,20220801,20210831,2,
1358623884,99991231,20220623,5,
1358623884,20220622,20220519,2,
1358623884,20220518,20200910,5,
1358623884,20200909,20200731,2,
3178130003,99991231,20200122,5,
3178130003,20200121,20200731,2,
6168196862,99991231,20190103,6,
6168196862,20190102,20200731,3,20181031
6068639495,99991231,20160818,6,
6068639495,20160817,20160810,3,20160715
1298676784,99991231,20160624,5,
1298676784,20160623,20200731,2,
1428150268,99991231,20150119,6,
1428150268,20150118,20200731,3,20140531
1408166444,99991231,20201215,6,
1408166444,20201214,20200731,3,20180630
1288678697,99991231,20200826,6,
1288678697,20200825,20200731,3,20200102
2178138613,99991231,20161209,5,
2178138613,20161208,20200731,2,
1448104789,99991231,20210309,5,
1448104789,20210308,20201231,2,
1428151103,99991231,20220704,5,
1428151103,20220703,20210706,2,
5068181024,99991231,20140807,5,
5068181024,20140806,20200731,2,
5068181024,20140708,20140304,5,
5068181024,20140303,20200731,2,
4038169395,99991231,20180112,5,
4038169395,20180111,20200731,2,
4038169395,20180104,20161224,5,
4038169395,20161223,20200731,2,
2068670506,99991231,20210810,5,
2068670506,20210809,20210708,2,
1428151840,99991231,20150113,5,
1428151840,20150112,20200731,2,
1328609807,99991231,20210830,6,
1328609807,20210829,20210808,3,20210808
2068670767,99991231,20150909,6,
2068670767,20150908,20150731,3,20141231
1358627099,99991231,20150624,6,
1358627099,20150623,20200731,3,20140214
3128644846,99991231,20151127,6,
3128644846,20151126,20151120,3,20151110
2208846608,99991231,20210309,5,
2208846608,20210308,20200731,2,
2178139266,99991231,20140531,6,
2178139266,20140530,20200731,3,20130212
6958601081,99991231,20220621,5,
6958601081,20220620,20210708,2,
1388179382,99991231,20190405,6,
1388179382,20190404,20190219,3,20190211
1248736163,99991231,20140221,5,
1248736163,20140220,20200731,2,
3148641923,99991231,20220608,5,
3148641923,20220607,20210707,2,
6078606565,99991231,20190424,5,
6078606565,20190423,20180903,2,
6168601211,99991231,20220404,5,
6168601211,20220403,20211202,2,
6168601211,20211201,20210406,5,
6168601211,20210405,20201207,2,
1078784490,99991231,20220622,6,
1078784490,20220621,20220616,3,20220616
2158777515,99991231,20210708,5,
2158777515,20210707,20201124,2,
3148642581,99991231,20210728,6,
3148642581,20210727,20210222,3,20210222
6118123312,99991231,20180316,5,
6118123312,20180315,20200731,2,
4108668540,99991231,20180727,6,
4108668540,20180726,20200731,3,20161231
4108668540,20180722,20140721,5,
4108668540,20140720,20200731,2,
6108618257,99991231,20200731,6,20171123
6108618257,20200821,20200731,3,20141121
2118890885,99991231,20180911,5,
2118890885,20180910,20200731,2,
1018679027,99991231,20170623,6,
1018679027,20170622,20200731,3,20170401
1148707114,99991231,20200812,5,
1148707114,20200811,20200731,2,
1238637162,99991231,20140728,5,
1238637162,20140727,20200731,2,
6218600932,99991231,20220406,6,
6218600932,20220405,20210331,3,20210331
6168603941,99991231,20200113,5,
6168603941,20200112,20200110,2,
2158782395,99991231,20220103,5,
2158782395,20220102,20210323,2,
6068645264,99991231,20200707,5,
6068645264,20200706,20200731,2,
2208855238,99991231,20151105,6,
2208855238,20151104,20150909,3,20150903
4098635317,99991231,20210906,6,
4098635317,20210905,20210826,3,20210826
1048648028,99991231,20160113,6,
1048648028,20160112,20200731,3,20141231
1378633883,99991231,20190424,5,
1378633883,20190423,20190418,2,
5058173986,99991231,20210708,5,
5058173986,20210707,20210628,2,
4088603281,99991231,20151005,6,
4088603281,20151004,20200731,3,20140305
1238638536,99991231,20220119,6,
1238638536,20220118,20210630,3,20210630
1288689947,99991231,20171128,6,
1288689947,20171127,20200731,3,20160429
2248158752,99991231,20211025,6,
2248158752,20211024,20210930,3,20210930
1228618745,99991231,20151105,6,
1228618745,20151104,20200731,3,20140710
4078118898,99991231,20191115,5,
4078118898,20191114,20200731,2,
4078124196,99991231,20201209,5,
4078124196,20201208,20200731,2,
4128145441,99991231,20150506,5,20150428
4128145441,20150505,20200731,2,
4098638065,99991231,20210222,5,
4098638065,20210221,20201223,2,
2118898795,99991231,20211206,6,
2118898795,20211205,20201130,3,20201130
2648124681,99991231,20210525,6,
2648124681,20210524,20200731,3,20180425
2648124681,20200726,20200731,2,
1308684208,99991231,20220104,5,
1308684208,20220103,20211019,2,
3148650437,99991231,20161129,6,
3148650437,20161128,20200731,3,20150930
1288693024,99991231,20220104,5,
1288693024,20220103,20210525,2,
5048608416,99991231,20210927,6,
5048608416,20210926,20210201,3,20210201
1138675908,99991231,20191014,6,
1138675908,20191013,20200731,3,20190918
3498500580,99991231,20220105,6,
3498500580,20220104,20200731,3,20191231
2318102218,99991231,20220511,6,
2318102218,20220510,20220324,3,20220324
1258529754,99991231,20180323,5,
1258529754,20180322,20200731,2,
1258529754,20180308,20140905,5,
1258529754,20140904,20200731,2,
1198659774,99991231,20140407,6,
1198659774,20140406,20200731,3,20121226
1078536918,99991231,20200917,5,
1078536918,20200916,20200910,2,
6208514528,99991231,20151015,5,
6208514528,20151014,20150807,2,
1378639612,99991231,20170517,6,
1378639612,20170516,20170414,3,20170403
1358637850,99991231,20210315,6,
1358637850,20210314,20210305,3,20210305
1418137281,99991231,20201215,6,
1418137281,20201214,20200807,3,20200716
1418137281,20200806,20170306,5,
1418137281,20170305,20200731,2,
1148530625,99991231,20140703,5,
1148530625,20140702,20200731,2,
6028516396,99991231,20220801,5,
6028516396,20220731,20220613,2,
6028516396,20220612,20200910,5,
6028516396,20200909,20200814,5,
6028516396,20200813,20200731,2,
1018537786,99991231,20201007,5,
1018537786,20201006,20200910,2,
1098536272,99991231,20220302,5,
1098536272,20220301,20210820,2,
2158527082,99991231,20210721,5,
2158527082,20210720,20210503,2,
3038518328,99991231,20180823,5,
3038518328,20180822,20200731,2,
1148530611,99991231,20140721,5,
1148530611,20140720,20140530,2,
6168173909,99991231,20190611,5,
6168173909,20190610,20200731,2,
1058779031,99991231,20190321,5,
1058779031,20190320,20200731,2,
4098530260,99991231,20170817,5,
4098530260,20170816,20200731,2,
2108515387,99991231,20140120,6,
2108515387,20140119,20140110,3,20131231
1448118584,99991231,20180918,5,
1448118584,20180917,20180221,2,
1068702520,99991231,20200513,5,
1068702520,20200512,20200510,2,
3128658087,99991231,20170607,5,
3128658087,20170606,20200731,2,
2208869542,99991231,20170804,6,
2208869542,20170803,20170324,3,20161231
2618103810,99991231,20220503,5,
2618103810,20220502,20210604,2,
6108624841,99991231,20220103,5,
6108624841,20220102,20210706,2,
1438502675,99991231,20170804,6,
1438502675,20170803,20170523,3,20160930
6108525178,99991231,20160715,6,
6108525178,20160714,20200731,3,20151231
2158779696,99991231,20200824,5,
2158779696,20200823,20200817,2,
1258537050,99991231,20160219,6,
1258537050,20160218,20160114,3,20151231
3128550400,99991231,20160205,6,
3128550400,20160204,20160114,3,20151231
3118137594,99991231,20180628,5,
3118137594,20180627,20200731,2,
1198680578,99991231,20190325,6,
1198680578,20190324,20200731,3,20180323
1268671418,99991231,20220104,5,
1268671418,20220103,20210928,2,
1258617842,99991231,20220104,5,
1258617842,20220103,20210604,2,
3168123402,99991231,20200710,5,
3168123402,20200709,20200731,2,
5038530543,99991231,20210324,6,
5038530543,20210323,20200923,3,20200923
2208872353,99991231,20160108,6,
2208872353,20160107,20200731,3,20141031
1198681145,99991231,20160812,5,
1198681145,20160811,20160513,2,
1068703970,99991231,20170223,5,
1068703970,20170222,20200731,2,
1278653179,99991231,20200811,5,
1278653179,20200810,20200731,2,
1378643891,99991231,20220103,5,
1378643891,20220102,20210726,2,
1408186644,99991231,20210604,5,
1408186644,20210603,20210423,2,
1318652238,99991231,20220719,5,
1318652238,20220718,20220405,2,
6168609718,99991231,20200528,5,
6168609718,20200527,20200407,2,
1148716030,99991231,20170828,6,
1148716030,20170827,20200731,3,20160630
4108687192,99991231,20150119,5,
4108687192,20150118,20200731,2,
3138131747,99991231,20200917,6,
3138131747,20200916,20200731,3,20150331
6128147748,99991231,20180122,6,
6128147748,20180121,20200731,3,20171116
4178148384,99991231,20220209,6,
4178148384,20220208,20211231,3,20211231
5058513593,99991231,20160812,6,
5058513593,20160811,20200731,3,20151231
3018544311,99991231,20190325,6,
3018544311,20190324,20200731,3,20140630
1078815326,99991231,20161116,6,
1078815326,20161115,20200731,3,20150930
1448123919,99991231,20200427,5,
1448123919,20200426,20200420,2,
3078144795,99991231,20160715,6,
3078144795,20160714,20200731,3,20160131
1198686679,99991231,20180717,6,
1198686679,20180716,20200731,3,20170101
1198686679,20180709,20200731,2,
2048651731,99991231,20181203,6,
2048651731,20181202,20180219,3,20161231
2348100368,99991231,20180712,6,
2348100368,20180711,20200731,3,20170410
1298687919,99991231,20200624,6,
1298687919,20200623,20200622,3,20200611
1358644161,99991231,20180119,6,
1358644161,20180118,20200731,3,20151231
2648138114,99991231,20211227,6,
2648138114,20211226,20210731,3,20210731
1248750262,99991231,20170109,6,
1248750262,20170108,20200731,3,20160831
5038613731,99991231,20170714,6,
5038613731,20170713,20170706,3,20170628
1068707618,99991231,20150918,5,
1068707618,20150917,20150724,2,
1328535690,99991231,20161123,6,
1328535690,20161122,20200731,3,20150731
1208814918,99991231,20180309,5,
1208814918,20180308,20200731,2,
6078614992,99991231,20220104,5,
6078614992,20220103,20210615,2,
1198690756,99991231,20220404,5,
1198690756,20220403,20210421,2,
2648139068,99991231,20190516,6,
2648139068,20190515,20190509,3,20190331
1018691467,99991231,20200113,6,
1018691467,20200112,20200731,3,20191216
1328627805,99991231,20220714,6,
1328627805,20220713,20220630,3,20220630
1328627805,20220629,20171220,6,
1328627805,20171219,20200731,3,20171101
2338103493,99991231,20210428,5,
2338103493,20210427,20201008,2,
5028632491,99991231,20210708,6,
5028632491,20210707,20210409,3,20210409
1218635998,99991231,20211108,6,
1218635998,20211107,20211007,3,20211007
2208887458,99991231,20180907,5,
2208887458,20180906,20200731,2,
2218147372,99991231,20171117,5,
2218147372,20171116,20200731,2,
3018700068,99991231,20180911,5,
3018700068,20180910,20180904,2,
2258126758,99991231,20180705,6,
2258126758,20180704,20180602,3,20180521
1258626619,99991231,20171027,6,
1258626619,20171026,20170928,3,20170630
3018631282,99991231,20160812,6,
3018631282,20160811,20160513,3,20150915
1308702969,99991231,20171027,6,
1308702969,20171026,20200731,3,20170331
2338105356,99991231,20211109,5,
2338105356,20211108,20211014,2,
3128671362,99991231,20210125,5,
3128671362,20210124,20200731,2,
1198706444,99991231,20161114,5,
1198706444,20161113,20200731,2,
6168622948,99991231,20170407,5,
6168622948,20170406,20200731,2,
2018643168,99991231,20210503,5,
2018643168,20210502,20200618,2,
5088139594,99991231,20220810,6,
5088139594,20220809,20220711,3,20220711
4168530273,99991231,20200608,5,
4168530273,20200607,20200731,2,
1298691432,99991231,20171106,5,
1298691432,20171105,20171030,2,
2208892136,99991231,20220104,5,
2208892136,20220103,20210916,2,
2208892136,20210915,20210309,5,
2208892136,20210308,20201223,2,
1448132873,99991231,20161207,5,
1448132873,20161206,20200731,2,
6038189569,99991231,20170210,6,
6038189569,20170209,20170131,3,20161231
6108631788,99991231,20211019,5,
6108631788,20211018,20200731,2,
6168625737,99991231,20200110,6,
6168625737,20200109,20200731,3,20191101
2178147577,99991231,20190812,6,
2178147577,20190811,20200731,3,20171231
1388199961,99991231,20210914,5,
1388199961,20210913,20201102,2,
1018675619,99991231,20171205,6,
1018675619,20171204,20171103,3,20170930
2208870675,99991231,20211201,6,
2208870675,20211130,20211123,3,20211123
5048605030,99991231,20201201,6,
5048605030,20201130,20201119,3,20201119
6088601904,99991231,20220103,5,
6088601904,20220102,20210802,2,
6088601904,20210801,20210705,5,
6088601904,20210704,20201216,2,
1068711320,99991231,20210325,6,
1068711320,20210324,20200731,3,20170131
2208893926,99991231,20151225,6,
2208893926,20151224,20151220,3,20151214
1098653735,99991231,20220711,5,
1098653735,20220710,20210708,2,
1268677426,99991231,20210929,6,
