BIZ_NO,CMP_PFIX_NM,CMP_NM,CMP_SFIX_NM,CMP_ENM,BZ_TYP,CMP_SCL,PBCO_GB,PSN_CORP_GB,HDOF_BR_GB,FR_IVST_CORP_YN,VENT_YN,LIST_CD,IND_CD_ORDR,IND_CD1,IND_CD2,IND_CD3,PB_ORG_TYP,MDSCO_PRTC_YN,HDOF_CMP_CD,ESTB_DATE,ESTB_GB,LIST_DATE,MN_BIZ_CONT,NATN_NM,HOMEPAGE_URL,CEO_NM,EMP_CNT
1208177398,,덴소인터내셔널코리아,(주),DENSO INTERNATIONAL KOREA CORPORATION,M,2,2,1,1,Y,N,,10,45219,,,0,N,,19971125,01,,차량용 각종부품의 판매지원,일본,www.dikr.densokorea.kr,카노요시오,154
1258143501,,농업회사법인우듬지,(주),"Udemzi Co., Ltd.",M,2,2,1,1,N,N,,10,46311,,,0,N,,20020801,01,,"단호박, 늙은호박, 애호박 외",,www.hobaks.co.kr,임재성,10
5048149727,,대아정공,(주),"Dae-A Precision Co, Ltd",M,2,2,1,1,N,N,,10,30390,,,0,N,,20021126,01,,자동차부품 제조,,,정관표,25
1088125279,(주),캐럿코리아,,CARROT KOREA Inc.,M,2,2,1,1,N,N,,10,85631,,,0,N,,20001120,01,,"외국어 교육 서비스(기업체 출장강의, 전화영어)",,www.carrotenglish.com,노상충,97
1318157844,(주),티비알,,"Tbr Co., Ltd.",M,2,2,1,1,N,N,,10,28119,,,0,N,,20000808,01,,산업 및 가정용 전자제조 서비스,,tbr21.co.kr,한권상,20
1288135067,(주),보광섬유,,BOKWANG,M,2,2,1,1,N,N,,10,13400,,,0,N,,19980804,01,,섬유 염색,,,김재선,3
2148630219,(주),아이투아이,,"IMAGE TO IMAGINATION Co., Ltd.",M,2,2,1,1,N,N,,10,59110,,,0,N,,19990304,01,,"영상프로그램, 방송프로그램",,www.itoi.co.kr,정충국,4
1028144128,,청호메카트로닉스,(주),"Chungho Mechatronics Co., Ltd.",M,2,2,1,1,N,N,,10,26329,,,0,N,,19980701,01,,"전자,정보통신기기 및 부품의 설계,제조,판매,보수",,www.fkm.co.kr,조윤형,15
2208132823,,엠엘씨월드카고,(주),"MLC World Cargo Co., Ltd.",M,2,2,1,1,N,N,,10,52991,,,0,N,,19920222,01,,복합운송주선,,mlc-cargo.com,채명기,1
4168108846,(주),유심천온천리조트,,"USIMCHEON ONCHEON RESORT CO.,LTD.",M,2,2,1,1,N,N,,10,96121,,,0,N,,19940601,01,,온천 관광 개발사업,,www.us1000.co.kr,김세일외  3명,30
1078113635,(주),보진재,,"Pochinchai Printing Co.,Ltd.",M,2,2,1,1,N,N,,10,18119,,,0,N,,19690408,01,19961024,인쇄 출판업,,www.pochinchai.co.kr,김정선,74
1358145369,(주),청해명가,,"CHEONGHAE MYEONGGA CO.,LTD.",M,2,2,1,1,N,N,,10,10212,,,0,N,,20010423,01,,"수산물, 건어물 도.소매업",,www.cmfood.com,이무룡,15
1058166586,,경기시설관리,(주),Gyeonggi,M,2,2,1,1,N,N,,10,74100,,,0,N,,19940901,01,,건물종합관리,,,황규홍,36
1208616116,(주),리코시스,,REAKOSYS lnc.,M,2,2,1,1,N,N,,10,58222,,,0,N,,20010111,01,,임베디드 그래픽 소프트웨어 개발,,www.reakosys.com,김영수,4
6068152208,(주),재우철강,,"Jaewoo Steel Co., Ltd",M,2,2,1,1,N,N,,10,24120,,,0,N,,19940322,01,,철봉.철판판매업,,,최성원,10
2258115566,(자),동남전기,,Dongnam Electric,M,2,2,1,1,N,N,,10,42311,,,0,N,,20020824,02,,전기 공사업,,,박영옥,4
1278164292,,양주인삼영농조합,,Yangju Insam Farm Cooperative,M,2,2,1,1,N,N,,10,10791,,,0,N,,19951025,05,,인삼식품 제조업,,,김진환,1
1298116398,(주),송산전력,,"Songsan Electric Power Co., Ltd.",M,2,2,1,1,N,N,,10,42310,,,0,N,,19950417,01,,전기 공사업,,,윤영섭,6
3148157401,,해원종합건설,(주),"HAEWON CONSTRUCTION CO.,LTD.",M,2,2,1,1,N,N,,10,41100,,,0,N,,20030306,01,,건설공사(건설산업 기본법에 의한 건설공사)의 재해예방 기술지도사업,,,서승조,10
1278137193,(주),참살,,Chamsal,M,2,2,1,1,N,N,,10,10211,,,0,N,,20000216,01,,수산동물 훈제  조리 및 유사 조제식품 제조업,,www.chamsal.co.kr,윤신덕,9
1348159332,(주),유현전자,,"U-Hyun Electronics Co., Ltd.",M,2,2,1,1,N,N,,10,26221,,,0,N,,20000818,01,,"인쇄회로기판(PCB), 동도금",,www.u-hyun.com,김현호,25
6038145182,(주),티티에스,,"TTS IND. CO.,LTD.",M,2,2,1,1,N,N,,10,29199,,,0,N,,20010420,01,,"CuNi Pipe, Fitting, Flange",,www.ttsi.co.kr,석정호,10
2208132804,,성암기연,(주),"SUNGAM ENGINEERING CO.,LTD",M,2,2,1,1,N,N,,10,29294,,,0,N,,19900727,01,,금형설계,,www.sungameng.com,박상훈,36
2018115008,,두레통상,(주),"DOORAE TRADING Co., Ltd.",M,2,2,1,1,N,N,,10,13220,,,0,N,,19841201,01,,직물제조 및 판매업,,,신창호,16
6028123792,(주),페스코,,"PESSCO.CO., LTD.",M,2,2,1,1,N,N,,10,58220,,,0,N,,20020130,01,,"스프레이밸브, 트레이, 스터브엔드 등",,www.pessco.com,김재수,3
1198125963,(주),고명산업,,"KOMYUNG Co.,Ltd.",M,2,2,1,1,N,N,,10,19102,,,0,N,,19970626,01,,연탄제조,,,박병구,29
3078116038,(주),에듀테크,,Edutec Corp.,M,2,2,1,1,N,N,,10,58220,,,0,N,,20001005,01,,"자동자료처리장치시스템구성,통신판매업",,www.edutec.co.kr,김준태,11
5138117893,,코덱,(주),"KODEC CO.,LTD.",M,2,2,1,1,N,N,,10,26299,,,0,N,,20000401,01,,스텐레스 프레스 가공 및 제조업,,www.nedec.com,황세준,15
3128109368,(주),명전사,,MYEONG JEON SA,M,2,2,1,1,N,N,,10,42310,42320,,0,N,,19910110,01,,전기공사 외,,,김춘호,12
3038137725,(주),세림비앤지,,"SERIM B&G Co., LTD",M,2,2,1,1,N,N,,10,22232,,,0,N,,20031024,01,,포장용기 성형제품 ,,www.serimbng.co.kr,나상수,73
1058612125,(주),에스피엠,,"SPM CO.,LTD.",M,2,2,1,1,N,N,,10,74100,,,0,N,,20000520,01,,문화교육사업,,,송순영,185
1098102376,,동양텔레콤,(주),"Dongyang Telecom Co.,Ltd.",M,2,2,1,1,N,N,A007150,10,26410,26220,,0,N,,19691030,01,20000725,"통신장비( 광전송기기 및 동축전송기기), PCB(Rigid-Type PCB 및  LED TV용 BLU 및 조명용 Metal-PCB)",,www.dyt.co.kr,강만준,54
2158189436,(주),대정컨설턴트,,"Daejeong Consultant Co., Ltd.",M,2,2,1,1,N,N,,10,72121,,,0,N,,20000327,01,,토목설계용역 및 컨설팅업,,www.djenc.co.kr,박광준,9
3128155692,,케이원건설,(주),"K-ONE Construction CO.,LTD",M,2,2,1,1,N,N,,10,42110,,,0,N,,20020429,01,,"토공사, 철근콘크리트공사 외",,,임춘동,11
4038127231,(주),축림,,"CHUKLIM CO.,LTD.",M,2,2,1,1,N,N,,10,10111,,,0,N,,20011020,01,,"쇠고기, 돼지고기",,www.chuklim.co.kr,최규완,138
6038151495,,동신수산,(주),"Dongsin Fisheries Co.,Ltd.",M,2,2,1,1,N,N,,10,03112,,,0,N,,20021101,01,,도소매업,,,최성안,94
5028159404,(주),계양건설,,"Keyyaing Construction Co.,Ltd.",M,2,2,1,1,N,N,,10,41110,,,0,N,,20010801,01,,건축공사,,,박영철,6
2098116277,,한성안전관리,(주),"Hansung Safety management Co., Ltd.",M,2,2,1,1,N,N,,10,75000,,,0,N,,19950421,01,,"경비, 청소용역",,hansung4181 co.kr,조윤수,198
2208160765,(주),굿스플로,,goodsflow,M,2,2,1,1,N,N,,10,58200,,,0,N,,19990407,01,,배송정보연동솔루션 등 온라인정보제공서비스,,www.goodsflow.com,오병욱,24
6178140468,,성창아이엔디,(주),"SUNGCHANG IND CO.,LTD.",M,2,2,1,1,N,N,,10,72112,,,0,N,,20020610,01,,"도시계획사업,체육시설업",,,정연교,10
3018168799,(주),경성산업,,"Gyungseong Industry Co., Ltd.",M,2,2,1,1,N,N,,10,29199,,,0,N,,20030404,01,,냉동기계진열대도소매,,,김일경,5
2088128028,(주),해냄주택,,"Haenaem Housing Co.,Ltd.",M,2,2,1,1,N,N,,10,68121,,,0,N,,20060719,01,,부동산매매업 주택신축판매,,,김용환,3
1098171306,(주),신진도아스,,"Sinjin Doors Co., Ltd.",M,2,2,1,1,N,N,,10,25111,,,0,N,,20010611,01,,"방화셔터, 방화스크린 외",,www.sjdoors.net,정민규,11
2208662069,(주),그린웍스,,"Green Works Co., Ltd.",M,2,2,1,1,N,N,,10,63120,,,0,N,,20030425,01,,골프장 사용예약(부킹) 대행업,,www.xgolf.co.kr,조성준,90
6038139768,,무진유통,(주),"Mujin Circulation Co.,Ltd.",M,2,2,1,1,N,N,,10,46315,,,0,N,,19991022,01,,수산물 도매업,,,강주현,5
1358153554,(주),자비스,,"Xavis Co., Ltd.",M,2,2,1,1,N,Y,A230400,10,27111,,,0,N,,20020406,01,20151117,자동 엑스레이 검사 장비,,www.xavis.co.kr,김형철,69
4158104599,,동백영농조합법인,,Dongbaek Farm Cooperative Federation,M,2,2,1,1,N,N,,10,52100,,,0,N,,19940930,05,,창고보관업,,,박영준,1
1198128709,(주),해동엠셀,,"Haedong M Sel Co., Ltd.",M,2,2,1,1,N,N,,10,29000,,,0,N,,19981001,01,,규조토 수출.입업,,www.diatomite.co.kr,최재희,4
5088110199,(주),도광건설,,"Dogwang Construction Co., Ltd.",M,2,2,1,1,N,N,,10,41220,,,0,N,,20010202,01,,토목공사,,,김재원,6
1138120806,,태광공업,(주),"Taekwang Industry Co.,Ltd.",M,2,2,1,1,N,N,,10,22249,,,0,N,,19910107,01,,각종 금형 제작 판매업,,,박동규,150
1318170250,(주),씨에스티,,"Circuit Solution Technology Co.,Ltd.",M,2,2,1,1,N,N,,10,26221,,,0,N,,20020307,01,,전자부품 제조 및 판매업,,www.cstflex.com,조동선,85
6088108896,(주),한광화약,,"Hankwang Explosives Co.,Inc.",M,2,2,1,1,N,N,,10,46730,,,0,N,,19881117,01,,총포 화약류 판매업,,,김해권,8
1298146121,(주),지오네트,,"XEONET CO.,LTD.",M,2,2,1,1,N,N,,10,28120,,,0,N,,20011106,01,,"SOE시스템, 전원공급장치, 제어기기 외",,www.xeonet.co.kr,권영민,11
1078624063,,케이제이알텍,(주),"K.J.R. Tech Co.,Ltd.",M,2,2,1,1,N,N,,10,26429,,,0,N,,20021001,01,,"특수고무 제품제조, 가공 및 매매업",,www.kjrtech.co.kr,최병도,39
1138186564,(주),파워텍일렉트로닉스,,"Power Tech Electronics Co., Ltd.",M,2,2,1,1,N,N,,10,26421,,,0,N,,20030828,01,,"보안장비개발, 제조, 생산, 판매업",,www.powert.net,이경석,56
5058128647,(주),광민건설,,"Kwangmin Construction Co., Ltd.",M,2,2,1,1,N,N,,10,42132,,,0,N,,20010220,01,,철근콘크리트공사,,-,유승진,14
1268145462,(주),모디,,Modih Inc.,M,2,2,1,1,N,N,,10,23221,,,0,N,,20000516,01,,생활도자기,,www.haengnam.co.kr,김태성,110
5048121239,(주),지에스알피디,,"GSRPD Co, Ltd",M,2,2,1,1,N,N,,10,29171,,,0,N,,19951216,01,,조립식 우레탄 판넬 및 방열문 제조업,,www.coldtop.co.kr,조문영,29
1258142313,,삼성종묘,(주),"SAMSUNG SEED CO.,LTD.",M,2,2,1,1,N,N,,10,46200,,,0,N,,20020404,01,,산업용 농축산물 및 산동물 도매업,,www.samsungseeds.co.kr,이성용,45
3148118771,(주),파인텔레콤,,"Pine Telecom Co., Ltd.",M,2,2,1,1,Y,N,,10,26429,,,0,N,,19970515,01,,"무선전자통신응용장치, 영상변환 제조",이스라엘,www.pinetelecom.kr,로니코헨,12
1238186687,(주),인하우스,,in house,M,2,2,1,1,N,N,,10,42139,,,0,N,,20130218,01,,건물위생관리용역,,,이주암,8
4018504453,,한국펠저,(주),Hankook Pelzer Ltd.,M,2,2,1,2,N,N,,10,30390,,,0,N,1164327,19970320,01,,자동차부품 제조업,,www.pelzer.de,제롬올리바,93
1148620269,,맥스온소프트,(주),MaxOn Soft Corp.,M,2,2,1,1,N,N,,10,58200,,,0,N,,20020628,01,,소프트웨어 개발 및 보급사업,,www.maxonsoft.co.kr,신인경,33
6038138153,,광평건설,(주),"Kwangpeang Co., Ltd.",M,2,2,1,1,N,N,,10,42132,,,0,N,,19990412,01,,철근콘크리트공사,,,주한식,16310
1388113551,,영농조합법인한국화훼센타,,Korea Flower Center Coop.,M,2,2,1,1,N,N,,10,46204,,,0,N,,19970104,05,,채소  화훼 및 과실작물 시설 재배업,,nancho.co.kr,이상민,6
5138132220,(주),대원전설,,"Daewon Electric Construction Co., Ltd.",M,2,2,1,1,N,N,,10,42312,,,0,N,,20040101,01,,전기 공사업,,,서보성,3
1278125396,,영신양돈영농조합법인,,Youngshin Hog Farming Cooperative,M,2,2,1,1,N,N,,10,46200,,,0,N,,19980304,05,,화학제품 도매업,,,심재범,3
1348162220,(주),세아엘리베이터,,"Seah Elevator Co., Ltd.",M,2,2,1,1,N,N,,10,34019,,,0,N,,20001123,01,,승강기 보수및 설치공사,,,임성수,35
1068146093,(주),이즈엠,,"IS M Co.,Ltd.",M,2,2,1,1,N,N,,10,46442,,,0,N,,19860228,01,,의약품 도매업,,www.is-m.kr,장우진,12
2118161514,(주),씨그널엔터테인먼트그룹,,SIGNAL ENTERTAINMENT GROUP CORP.,M,2,2,1,1,N,N,A099830,10,59114,,,0,N,,19910118,01,20110124,"정보처리, 통신, 전자응용기기 관련 기기 제조, 판매및 임대사업",,www.signal-ent.com,김준범,16
3128142620,(주),삼오,,"Samo Co.,Ltd.",M,2,2,1,1,N,N,,10,47711,,,0,N,,20000701,01,,"식품, 잡화류 판매업(도소매업)",,www.ochang35.co.kr,이진복,47
1338117023,,케른리버스코리아,(주),KERN-LIEBERS KOREA LTD.,M,2,2,1,1,Y,N,,10,30390,,,0,N,,19920715,01,,자동차부품,독일,www.kern-liebers.com,안드레아스올리버슈미트,43
2158175155,(주),사구와로,,"SAGUARO Co.,Ltd.",M,2,2,1,1,N,N,,10,72122,,,0,N,,19990129,01,,"자연환경생태복원공사(설계,시공)",,www.nakos.co.kr,조운자,17
1348147573,,회명세미크린,(주),"Hoimyung Semiclean Co., Ltd.",M,2,2,1,1,Y,N,,10,20421,,,0,N,,19991105,01,,조제계면활성제및합성세제제조업,일본,www.hoimyung.co.kr,한창호,29
5148120178,(주),내외안전산업,,"NAE OE ANJUN Co.,Ltd.",M,2,2,1,1,N,N,,10,75310,74100,,0,N,,19941116,01,,위생관리 외,,www.ssno.kr,윤사룡,41
2248120580,(주),소모비전,,"SOMO VISION Co.,Ltd.",M,2,2,1,1,N,N,,10,27301,,,0,N,,20001118,01,,의료용 및 일반용 프라스틱렌즈 제조 및 판매업,,www.somovision.co.kr,신승종,212
2078142949,,콘티넨탈공조,(주),"Continental Co.,Ltd.",M,2,2,1,1,N,N,,10,46621,42209,,0,N,,19950622,01,,냉난방기,,www.lgwhisen.co.kr,송병덕,7
2248119405,(주),신일특수유리,,"Milran Roraeng Co., Ltd.",M,2,2,1,1,N,N,,10,46613,,,0,N,,20000621,01,,유리 및 창호 도매업,,,유석산,5
1268135663,(주),명신메트리스,,"Myungshin Me Tris Co., Ltd.",M,2,2,1,1,N,N,,10,23910,,,0,N,,19981221,01,,아스팔트제품 제조 및 판매업,,www.방수재.net,이상재,8
6128105281,(자),태일전기공사,,"TAEIL ELECTRIC CO.,LTD",M,2,2,1,1,N,N,,10,42310,,,0,N,,19950221,02,,"전기공사, 소방시설공사",,,정종태,13
2208194227,,월드오토파트,(주),World Auto Part,M,2,2,1,1,N,N,,10,45219,,,0,N,,20000801,01,,자동차부품 수입 판매,,www.worldauto.co.kr,김용원,12
2208161497,(주),코리아게임테크놀러지,,"KGT CO.,LTD.",M,2,2,1,1,N,N,,10,46800,,,0,N,,19990507,01,,전자기기 수출입 판매업,,,이정자,2
3018138387,(주),탑,,"Top Co.,Ltd.",M,2,2,1,1,N,N,,10,42412,,,0,N,,19990910,01,,실내장식공사,,www.topmake.com,이선우,5
1198143369,(주),유진엠플러스,,YUJIN M PLUS,M,2,2,1,1,N,N,,10,29294,,,0,N,,20001115,01,,비데 사출금형,,www.yujinmp.com,박종환,5
1138181841,,한라동력공업,(주),"HALLA POWER INDUSTRY CO.,LTD.",M,2,2,1,1,N,N,,10,46599,,,0,N,,20030115,01,,각종 산업용체인 유통업,,www.hallachain.com,최재훈,12
1378107089,,태원목재,(주),"TAE WON LUMBER CO.,LTD.",M,2,2,1,1,N,N,,10,16101,,,0,N,,19910701,01,,목재 제조업,,www.wood.co.kr,강영수외  1명,34
5148150876,(주),에스엔텍,,"S N TECH CO.,LTD.",M,2,2,1,1,N,N,,10,30320,,,0,N,,20040301,01,,자동차부품 제조,,,김종수,66
6068157839,(주),대덕,,"Daeduk Co., Ltd.",M,2,2,1,1,N,N,,10,13229,,,0,N,,19950706,01,,침구 및 관련제품 제조업,,,정준영,102
1128120900,(주),조일이씨에스,,"JOIL ELECTRICAL CONSTRUCTION&SERVICE Co.,Ltd.",M,2,2,1,1,N,N,,10,42311,,,0,N,,19841227,01,,전기공사업,,www.ejoil.co.kr,안종석,145
1218142932,(주),지아이건설,,"GI CONSTRUCTION CO.,LTD.",M,2,2,1,1,N,N,,10,41121,,,0,N,,20010206,01,,토목. 건축 공사업,,,장성원,9
1348127688,(주),제이텍,,"J-E Tech Co., Ltd.",M,2,2,1,1,N,N,,10,29174,,,0,N,,19950801,01,,공해방지시설 설계시공 및 기구제조판매,,www.j-etech.co.kr,장두훈,33
1278129408,,용아섬유,(주),"Yonga Textile Co.,Ltd.",M,2,2,1,1,N,N,,10,13401,,,0,N,,19990125,01,,기타 섬유 염색 및 정리업,,,박노현,5
1258143215,(주),홍일스톤,,Hongil Stone,M,2,2,1,1,N,N,,10,23911,,,0,N,,20020624,01,,석공사 외,,www.wpstone.co.kr,김대호,0
2298101012,(주),모티브,,motive,M,2,2,1,1,N,N,,10,41000,,,0,N,,19910323,01,,인테리어공사,,www.imotive.co.kr,김유천,97
5048106941,(주),우진교역,,Woo Jin Trading Co.LTD,M,2,2,1,1,N,N,,10,13213,,,0,N,,19860222,01,,직물제조 및 판매,,,박경호외  1명,14
3148118956,(주),파이버프로,,"FIBERPRO, INC",M,2,2,1,1,N,N,,10,26410,,,0,N,,19970619,01,,광학요소유선통신장치 제조,,www.fiberpro.com,고연완,88
3158135206,(주),한국중전기,,"HAN KOOK ELECTRIC CO.,LTD.",M,2,2,1,1,N,N,,10,28122,,,0,N,,19900625,01,,수배전반,,,조재현,7
5048112822,(주),삼창건업,,"Sam Chang Construction Co.,Ltd",M,2,2,1,1,N,N,,10,42202,,,0,N,,19920610,01,,"기계설비공사, 소방시설공사",,,이재명,5
1258110562,(주),에이치케이알,,"HKR Co., Ltd.",M,2,2,1,1,N,N,,10,25113,,,0,N,,19870205,01,,신축이음관 외,,www.hkr.co.kr,구본광,90
2048150775,(주),대기상사,,Daeki corporation,M,2,2,1,1,N,N,,10,33990,,,0,N,,20000612,01,,"지퍼, 의류 부자재 제조업",,,이대의,7
5138123944,(주),에스에스유통,,"SS DISTRIBUTION CO.,LTD.",M,2,2,1,1,N,N,,10,56199,,,0,N,,20011005,01,,"고속도로 휴게소 식당 운영, 주유소 운영, 가스 충전소 운영",,www.sunsan.co.kr,박치웅,83
1078789215,(주),정림건설,,"Jeongrim Construction Co., Ltd.",M,2,2,1,1,N,N,,10,58220,,,0,N,,20031126,01,,소프트웨어 및 소프트웨어 기술 개발,,,최선웅,7
1198158654,,이지인터넷,(주),"EG Internet Co., Ltd.",M,2,2,1,1,N,N,,10,62010,,,0,N,,20020715,01,,종합예약 및 티켓밴서비스,,www.easyinternet.co.kr,유동기,32
4088142635,,삼진건설,(주),Samjin Construction,M,2,2,1,1,N,N,,10,42130,,,0,N,,20000927,01,,건물 축조관련 전문 공사업,,,김광현,6
6078153710,,한울설비건설,(주),hanwool,M,2,2,1,1,N,N,,10,42209,,,0,N,,20010412,01,,건물설비 설치 공사,,,정애선,2
3128158442,,금우산업,(주),"KUMWOO INDUSTRIAL CO.,LTD.",M,2,2,1,1,N,N,,10,68129,,,0,N,,20020910,01,,전문소방시설 공사업,,,장순제,4
1068173872,(주),휴링크코리아,,Hyu Link Korea,M,2,2,1,1,N,N,,10,47310,,,0,N,,19980713,01,,"네트워크장비, 터널용LED 외",,www.datanet.ne.kr,박성식,3
1138180314,,도림토건,(주),"Dorim Construction Co., Ltd.",M,2,2,1,1,N,N,,10,42121,,,0,N,,20021023,01,,"토공사, 철근콘크리트공사 외",,,김태현,51
1118131044,(주),와이비엘,,"YBL CO., LTD.",M,2,2,1,1,N,N,,10,26293,,,0,N,,19880301,01,,"신용카드, RF카드, 기프트카드",,www.ybl.co.kr,이용배,86
1238195129,(주),동양피앤씨,,Dongyang P&C,M,2,2,1,1,N,N,,10,18110,,,0,N,,20040106,01,,인쇄,,,임순희,8
1078122075,,화일철강,(주),"Hwail Steel Co, Ltd",M,2,2,1,1,N,N,,10,46721,,,0,N,,19870622,01,,금속판  봉  관 및 유사 1차 금속제품 도매업,,,박병화,3
1228170431,(주),아이티엔지니어링,,"IT Engineering Co., Ltd.",M,2,2,1,1,N,N,,10,72129,,,0,N,,20020130,01,,차량관련 엔지니어링,,www.iteng.co.kr,김석주,44
5148131689,,명광산업,(주),"MYEONGGWANG INDUSTRIAL CO.,LTD.",M,2,2,1,1,N,N,,10,31999,,,0,N,,19981201,01,,케스타 제조 무역,,www.mkcaster.com,김영수,26
1348195997,(주),에스제이케미칼,,"SJ CHEMICAL CO.,LTD.",M,2,2,1,1,N,N,,10,20203,,,0,N,,20030415,01,,기타 플라스틱제품 제조업,,,김봉진,15
2118737961,(주),텔에이스,,"TELACE INC.,",M,2,2,1,1,N,N,,10,26429,,,0,N,,20030827,01,,GPS 수신기,,www.telace.co.kr,이성엽,11
2048154048,(주),성안토건,,"Seongan Construction Co., Ltd.",M,2,2,1,1,N,N,,10,41220,,,0,N,,20001025,01,,토목공사업,,,박정원,10
4098161407,(주),푸른약품,,Purun Pharm.,M,2,2,1,1,N,N,,10,46441,,,0,N,,20010524,01,,의약품 도매업,,,김영복,9
2208107362,(주),영림공사,,YOUNG LIM COPORATION,M,2,2,1,1,N,N,,10,46611,,,0,N,,19580901,01,,육림업,,,양승윤,38
1308161229,(주),금빛,,GEUMVIT CORP,M,2,2,1,1,N,Y,A045890,10,28410,,,0,N,,19990715,01,20051128,"LED조명, CNC전용장비",,www.gvcorp.co.kr,김정수,68
2078155707,(주),금화이앤씨,,"Geumhwa ENC Co.,Ltd.",M,2,2,1,1,N,N,,10,42204,,,0,N,,19990630,01,,소방설비업,,,김갑수,8
1208179440,,에이치에스첨단소재,(주),"HS Cheomdan Material Co., Ltd.",M,2,2,1,1,N,N,,10,23120,,,0,N,,19980410,01,,"석영유리 도매, 오파",,www.saint-gobain.com,배명환,14
1168111214,(주),엠피에스,,M P S Inc.,M,2,2,1,1,N,N,,10,74100,,,0,N,,19850422,01,,"식음료, 다류 및 주류판매업",,www.imps.kr,정해용,107
4168128712,(주),고도산업,,KODO INDUSTRY,M,2,2,1,1,N,N,,10,42130,,,0,N,,20000731,01,,금속구조물창호온실공사,,,강효원,6
6068158347,(주),경부철강,,"Kyoungboo Steel Co.,Ltd.",M,2,2,1,1,N,N,,10,46721,,,0,N,,19950920,01,,철강 판매업,,,박찬배,1
2098128429,(주),디지웍스,,Digiworks Inc.,M,2,2,1,1,N,N,,10,58222,,,0,N,,20010423,01,,소프트웨어 개발 및 서비스업,,www.dgworks.co.kr,안종국,13
2228103737,(자),광진전기,,Kwangjin Electric,M,2,2,1,1,N,N,,10,42311,,,0,N,,19921010,02,,전기 공사업,,,이상록,4
5048154972,(주),대보엔지니어링,,"Daebo Engineering Co., Ltd.",M,2,2,1,1,N,N,,10,28429,,,0,N,,20031224,01,,무대조명 및 무대기계장치 제조업,,www.tjse.com,김수경,3
1258127137,(주),코우산업,,"KOWOO Industry CO.,LTD.",M,2,2,1,1,N,N,,10,25912,,,0,N,,19981223,01,,"기계부품, 가전용부품 및 자동차부품의 생산, 가공, 조립 및 판매업",,www.kowooi.com,신태중외 1명,109
2108155907,(주),고은컨트리클럽,,"Go Eun Country Club Co., Ltd.",M,2,2,1,1,N,N,,10,91121,,,0,N,,19970125,01,,골프장업,,goeuncc.com,허석출,3
1188101181,,미성산업건도,(주),"Miseong Industry Geondo Co., Ltd.",M,2,2,1,1,N,N,,10,42411,,,0,N,,19890804,01,,"도장공사, 습식방수공사",,,정길석,9
6218166318,,성동시엔시,(주),SUNG DONG C&C,M,2,2,1,1,N,N,,10,42411,42491,,0,N,,20030318,01,,도장공사 외,,,허영민,12
3148154078,(주),제노사피엔스,,"Zeno Sapiens Co., Ltd.",M,2,2,1,1,N,N,,10,21102,,,0,N,,20021022,99,,유전자분석,,www.seamatrix.co.kr,안정욱,3
6078155440,,지지스틸,(주),"GG STEEL CO.,LTD.",M,2,2,1,1,N,N,,10,46721,,,0,N,,20010828,01,,철강도매,,www.kmsteel.com,문성호,28
3148132303,(주),에이프로젠,,Aprogen Inc.,M,2,2,1,1,Y,N,,10,70113,21102,,0,N,,20000404,01,,"바이오시밀러, 항체치료제",일본,www.aprogen.com,김재섭,313
1138150256,(주),삼광가스테크,,"SAMKWANG GAS TECHNOLOGY CO.,LTD.",M,2,2,1,1,N,N,,10,46710,,,0,N,,19981207,01,,고압가스,,,김종선,6
